Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
EMFSolutionXtend;Q1;1;2;0;Initialization;Time;325819682
EMFSolutionXtend;Q1;1;2;0;Initialization;Memory;6005296
EMFSolutionXtend;Q1;1;2;0;Load;Time;323347921
EMFSolutionXtend;Q1;1;2;0;Load;Memory;7193984
EMFSolutionXtend;Q1;1;2;0;Initial;Time;185429988
EMFSolutionXtend;Q1;1;2;0;Initial;Memory;10853880
EMFSolutionXtend;Q1;1;2;0;Initial;Elements;404236|167197|404315
EMFSolutionXtend;Q1;1;2;1;Update;Time;36242166
EMFSolutionXtend;Q1;1;2;1;Update;Memory;10880744
EMFSolutionXtend;Q1;1;2;1;Update;Elements;404236|167197|404315
EMFSolutionXtend;Q1;1;2;2;Update;Time;34651604
EMFSolutionXtend;Q1;1;2;2;Update;Memory;10886080
EMFSolutionXtend;Q1;1;2;2;Update;Elements;404236|167197|404315
EMFSolutionXtend;Q1;1;2;3;Update;Time;32278965
EMFSolutionXtend;Q1;1;2;3;Update;Memory;10888800
EMFSolutionXtend;Q1;1;2;3;Update;Elements;404236|167197|404315
EMFSolutionXtend;Q1;1;2;4;Update;Time;25640741
EMFSolutionXtend;Q1;1;2;4;Update;Memory;10893640
EMFSolutionXtend;Q1;1;2;4;Update;Elements;167197|404236|404315
EMFSolutionXtend;Q1;1;2;5;Update;Time;22137261
EMFSolutionXtend;Q1;1;2;5;Update;Memory;10898432
EMFSolutionXtend;Q1;1;2;5;Update;Elements;167197|404236|404315
EMFSolutionXtend;Q1;1;2;6;Update;Time;19341829
EMFSolutionXtend;Q1;1;2;6;Update;Memory;10903736
EMFSolutionXtend;Q1;1;2;6;Update;Elements;167197|404236|404315
EMFSolutionXtend;Q1;1;2;7;Update;Time;12749977
EMFSolutionXtend;Q1;1;2;7;Update;Memory;10908352
EMFSolutionXtend;Q1;1;2;7;Update;Elements;167197|404236|404315
EMFSolutionXtend;Q1;1;2;8;Update;Time;9753700
EMFSolutionXtend;Q1;1;2;8;Update;Memory;10914864
EMFSolutionXtend;Q1;1;2;8;Update;Elements;167197|404236|404315
EMFSolutionXtend;Q1;1;2;9;Update;Time;7096333
EMFSolutionXtend;Q1;1;2;9;Update;Memory;10918744
EMFSolutionXtend;Q1;1;2;9;Update;Elements;167197|404236|404315
EMFSolutionXtend;Q1;1;2;10;Update;Time;13520168
EMFSolutionXtend;Q1;1;2;10;Update;Memory;10926160
EMFSolutionXtend;Q1;1;2;10;Update;Elements;167197|404236|404315
EMFSolutionXtend;Q1;1;2;11;Update;Time;9131297
EMFSolutionXtend;Q1;1;2;11;Update;Memory;10935624
EMFSolutionXtend;Q1;1;2;11;Update;Elements;167197|404236|404315
EMFSolutionXtend;Q1;1;2;12;Update;Time;7277993
EMFSolutionXtend;Q1;1;2;12;Update;Memory;10939432
EMFSolutionXtend;Q1;1;2;12;Update;Elements;167197|404236|404315
EMFSolutionXtend;Q1;1;2;13;Update;Time;6221272
EMFSolutionXtend;Q1;1;2;13;Update;Memory;10941880
EMFSolutionXtend;Q1;1;2;13;Update;Elements;404236|167197|404315
EMFSolutionXtend;Q1;1;2;14;Update;Time;11399901
EMFSolutionXtend;Q1;1;2;14;Update;Memory;10948296
EMFSolutionXtend;Q1;1;2;14;Update;Elements;404236|167197|404315
