Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
Neo4jSolution;Q1;2;2;6;Update;Elements;404236|167197|723178
Neo4jSolution;Q1;2;2;7;Update;Time;18890724
Neo4jSolution;Q1;2;2;7;Update;Elements;404236|167197|723178
Neo4jSolution;Q1;2;2;8;Update;Time;12907556
Neo4jSolution;Q1;2;2;8;Update;Elements;404236|167197|723178
Neo4jSolution;Q1;2;2;9;Update;Time;4696737
Neo4jSolution;Q1;2;2;9;Update;Elements;404236|167197|723178
Neo4jSolution;Q1;2;2;10;Update;Time;16502156
Neo4jSolution;Q1;2;2;10;Update;Elements;404236|167197|723178
Neo4jSolution;Q1;2;2;11;Update;Time;13811561
Neo4jSolution;Q1;2;2;11;Update;Elements;167197|404236|723178
Neo4jSolution;Q1;2;2;12;Update;Time;18701426
Neo4jSolution;Q1;2;2;12;Update;Elements;167197|404236|723178
Neo4jSolution;Q1;2;2;13;Update;Time;9322762
Neo4jSolution;Q1;2;2;13;Update;Elements;167197|404236|723178
Neo4jSolution;Q1;2;2;14;Update;Time;5414666
Neo4jSolution;Q1;2;2;14;Update;Elements;167197|404236|723178
Neo4jSolution;Q1;2;2;15;Update;Time;8041203
Neo4jSolution;Q1;2;2;15;Update;Elements;167197|404236|723178
Neo4jSolution;Q1;2;2;16;Update;Time;16654223
Neo4jSolution;Q1;2;2;16;Update;Elements;167197|404236|723178
Neo4jSolution;Q1;2;2;17;Update;Time;18348697
Neo4jSolution;Q1;2;2;17;Update;Elements;167197|404236|723178
Neo4jSolution;Q1;2;2;18;Update;Time;18422494
Neo4jSolution;Q1;2;2;18;Update;Elements;167197|404236|723178
Neo4jSolution;Q1;2;2;19;Update;Time;11580461
Neo4jSolution;Q1;2;2;19;Update;Elements;167197|404236|723178
Neo4jSolution;Q1;2;2;20;Update;Time;3972951
Neo4jSolution;Q1;2;2;20;Update;Elements;167197|404236|723178
Neo4jSolution;Q1;4;0;0;Load;Time;10149900055
Neo4jSolution;Q1;4;0;0;Initial;Time;2826937484
Neo4jSolution;Q1;4;0;0;Initial;Elements;723221|167197|571529
Neo4jSolution;Q1;4;0;1;Update;Time;70566316
Neo4jSolution;Q1;4;0;1;Update;Elements;723221|167197|571529
Neo4jSolution;Q1;4;0;2;Update;Time;25302865
Neo4jSolution;Q1;4;0;2;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;0;3;Update;Time;22784774
Neo4jSolution;Q1;4;0;3;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;0;4;Update;Time;21505235
Neo4jSolution;Q1;4;0;4;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;0;5;Update;Time;21392856
Neo4jSolution;Q1;4;0;5;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;0;6;Update;Time;19793510
Neo4jSolution;Q1;4;0;6;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;0;7;Update;Time;18969266
Neo4jSolution;Q1;4;0;7;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;0;8;Update;Time;22407247
