Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
NMF;Q1;1;1;5;Update;Memory;67321856
NMF;Q1;1;1;5;Update;Elements;167197|404236|404315
NMF;Q1;1;1;6;Update;Time;1454200
NMF;Q1;1;1;6;Update;Memory;67321856
NMF;Q1;1;1;6;Update;Elements;167197|404236|404315
NMF;Q1;1;1;7;Update;Time;1411300
NMF;Q1;1;1;7;Update;Memory;67321856
NMF;Q1;1;1;7;Update;Elements;167197|404236|404315
NMF;Q1;1;1;8;Update;Time;1421000
NMF;Q1;1;1;8;Update;Memory;67321856
NMF;Q1;1;1;8;Update;Elements;167197|404236|404315
NMF;Q1;1;1;9;Update;Time;1394300
NMF;Q1;1;1;9;Update;Memory;67321856
NMF;Q1;1;1;9;Update;Elements;167197|404236|404315
NMF;Q1;1;1;10;Update;Time;1405600
NMF;Q1;1;1;10;Update;Memory;67321856
NMF;Q1;1;1;10;Update;Elements;167197|404236|404315
NMF;Q1;1;1;11;Update;Time;1406300
NMF;Q1;1;1;11;Update;Memory;67321856
NMF;Q1;1;1;11;Update;Elements;167197|404236|404315
NMF;Q1;1;1;12;Update;Time;1384600
NMF;Q1;1;1;12;Update;Memory;67321856
NMF;Q1;1;1;12;Update;Elements;167197|404236|404315
NMF;Q1;1;1;13;Update;Time;1380800
NMF;Q1;1;1;13;Update;Memory;67321856
NMF;Q1;1;1;13;Update;Elements;404236|167197|404315
NMF;Q1;1;1;14;Update;Time;1448400
NMF;Q1;1;1;14;Update;Memory;67321856
NMF;Q1;1;1;14;Update;Elements;404236|167197|404315
NMF;Q1;1;1;15;Update;Time;1413400
NMF;Q1;1;1;15;Update;Memory;67321856
NMF;Q1;1;1;15;Update;Elements;404236|167197|404315
NMF;Q1;1;1;16;Update;Time;1380900
NMF;Q1;1;1;16;Update;Memory;67321856
NMF;Q1;1;1;16;Update;Elements;404236|167197|404315
NMF;Q1;1;1;17;Update;Time;1411000
NMF;Q1;1;1;17;Update;Memory;67321856
NMF;Q1;1;1;17;Update;Elements;404236|167197|404315
NMF;Q1;1;1;18;Update;Time;1453100
NMF;Q1;1;1;18;Update;Memory;67321856
NMF;Q1;1;1;18;Update;Elements;404236|167197|404315
NMF;Q1;1;1;19;Update;Time;1423900
NMF;Q1;1;1;19;Update;Memory;67321856
NMF;Q1;1;1;19;Update;Elements;404236|167197|404315
NMF;Q1;1;1;20;Update;Time;1403400
NMF;Q1;1;1;20;Update;Memory;67321856
NMF;Q1;1;1;20;Update;Elements;404236|167197|404315
NMF;Q1;1;2;0;Initialization;Time;299914800
NMF;Q1;1;2;0;Initialization;Memory;63447040
NMF;Q1;1;2;0;Load;Time;42494500
NMF;Q1;1;2;0;Load;Memory;66752512
NMF;Q1;1;2;0;Initial;Time;8977900
NMF;Q1;1;2;0;Initial;Memory;66752512
NMF;Q1;1;2;0;Initial;Elements;404236|167197|404315
NMF;Q1;1;2;1;Update;Time;2808900
NMF;Q1;1;2;1;Update;Memory;67342336
NMF;Q1;1;2;1;Update;Elements;404236|167197|404315
NMF;Q1;1;2;2;Update;Time;3315600
NMF;Q1;1;2;2;Update;Memory;67342336
NMF;Q1;1;2;2;Update;Elements;404236|167197|404315
NMF;Q1;1;2;3;Update;Time;1455200
NMF;Q1;1;2;3;Update;Memory;67342336
NMF;Q1;1;2;3;Update;Elements;404236|167197|404315
NMF;Q1;1;2;4;Update;Time;1488100
NMF;Q1;1;2;4;Update;Memory;67342336
NMF;Q1;1;2;4;Update;Elements;167197|404236|404315
NMF;Q1;1;2;5;Update;Time;1492800
NMF;Q1;1;2;5;Update;Memory;67342336
NMF;Q1;1;2;5;Update;Elements;167197|404236|404315
NMF;Q1;1;2;6;Update;Time;1485400
NMF;Q1;1;2;6;Update;Memory;67342336
NMF;Q1;1;2;6;Update;Elements;167197|404236|404315
NMF;Q1;1;2;7;Update;Time;1471400
NMF;Q1;1;2;7;Update;Memory;67342336
NMF;Q1;1;2;7;Update;Elements;167197|404236|404315
NMF;Q1;1;2;8;Update;Time;1516400
NMF;Q1;1;2;8;Update;Memory;67342336
NMF;Q1;1;2;8;Update;Elements;167197|404236|404315
NMF;Q1;1;2;9;Update;Time;1509200
NMF;Q1;1;2;9;Update;Memory;67342336
NMF;Q1;1;2;9;Update;Elements;167197|404236|404315
NMF;Q1;1;2;10;Update;Time;1482900
NMF;Q1;1;2;10;Update;Memory;67342336
NMF;Q1;1;2;10;Update;Elements;167197|404236|404315
NMF;Q1;1;2;11;Update;Time;1488600
NMF;Q1;1;2;11;Update;Memory;67342336
NMF;Q1;1;2;11;Update;Elements;167197|404236|404315
NMF;Q1;1;2;12;Update;Time;1486000
NMF;Q1;1;2;12;Update;Memory;67342336
NMF;Q1;1;2;12;Update;Elements;167197|404236|404315
NMF;Q1;1;2;13;Update;Time;1489400
NMF;Q1;1;2;13;Update;Memory;67342336
NMF;Q1;1;2;13;Update;Elements;404236|167197|404315
NMF;Q1;1;2;14;Update;Time;1563400
NMF;Q1;1;2;14;Update;Memory;67342336
NMF;Q1;1;2;14;Update;Elements;404236|167197|404315
NMF;Q1;1;2;15;Update;Time;1523000
NMF;Q1;1;2;15;Update;Memory;67342336
NMF;Q1;1;2;15;Update;Elements;404236|167197|404315
NMF;Q1;1;2;16;Update;Time;1506900
NMF;Q1;1;2;16;Update;Memory;67342336
NMF;Q1;1;2;16;Update;Elements;404236|167197|404315
NMF;Q1;1;2;17;Update;Time;1537100
NMF;Q1;1;2;17;Update;Memory;67342336
NMF;Q1;1;2;17;Update;Elements;404236|167197|404315
NMF;Q1;1;2;18;Update;Time;1596800
NMF;Q1;1;2;18;Update;Memory;67342336
NMF;Q1;1;2;18;Update;Elements;404236|167197|404315
NMF;Q1;1;2;19;Update;Time;1566300
NMF;Q1;1;2;19;Update;Memory;67342336
NMF;Q1;1;2;19;Update;Elements;404236|167197|404315
NMF;Q1;1;2;20;Update;Time;1534200
NMF;Q1;1;2;20;Update;Memory;67342336
NMF;Q1;1;2;20;Update;Elements;404236|167197|404315
NMF;Q1;2;0;0;Initialization;Time;301935800
NMF;Q1;2;0;0;Initialization;Memory;63500288
NMF;Q1;2;0;0;Load;Time;68867700
NMF;Q1;2;0;0;Load;Memory;69230592
NMF;Q1;2;0;0;Initial;Time;9716500
NMF;Q1;2;0;0;Initial;Memory;69443584
NMF;Q1;2;0;0;Initial;Elements;167197|723178|404286
NMF;Q1;2;0;1;Update;Time;5354800
NMF;Q1;2;0;1;Update;Memory;69709824
NMF;Q1;2;0;1;Update;Elements;167197|723178|404286
NMF;Q1;2;0;2;Update;Time;2353300
NMF;Q1;2;0;2;Update;Memory;69709824
NMF;Q1;2;0;2;Update;Elements;167197|723178|404286
NMF;Q1;2;0;3;Update;Time;2230500
NMF;Q1;2;0;3;Update;Memory;69709824
NMF;Q1;2;0;3;Update;Elements;167197|723178|404286
NMF;Q1;2;0;4;Update;Time;2232300
NMF;Q1;2;0;4;Update;Memory;69709824
NMF;Q1;2;0;4;Update;Elements;404236|167197|723178
NMF;Q1;2;0;5;Update;Time;2314900
NMF;Q1;2;0;5;Update;Memory;69709824
NMF;Q1;2;0;5;Update;Elements;404236|167197|723178
NMF;Q1;2;0;6;Update;Time;2275200
NMF;Q1;2;0;6;Update;Memory;69709824
NMF;Q1;2;0;6;Update;Elements;404236|167197|723178
NMF;Q1;2;0;7;Update;Time;2346600
NMF;Q1;2;0;7;Update;Memory;69709824
NMF;Q1;2;0;7;Update;Elements;404236|167197|723178
NMF;Q1;2;0;8;Update;Time;2333600
NMF;Q1;2;0;8;Update;Memory;69709824
NMF;Q1;2;0;8;Update;Elements;404236|167197|723178
NMF;Q1;2;0;9;Update;Time;2232500
NMF;Q1;2;0;9;Update;Memory;69709824
NMF;Q1;2;0;9;Update;Elements;404236|167197|723178
NMF;Q1;2;0;10;Update;Time;2328800
NMF;Q1;2;0;10;Update;Memory;69709824
NMF;Q1;2;0;10;Update;Elements;404236|167197|723178
NMF;Q1;2;0;11;Update;Time;2306600
NMF;Q1;2;0;11;Update;Memory;69709824
NMF;Q1;2;0;11;Update;Elements;167197|404236|723178
NMF;Q1;2;0;12;Update;Time;2327400
NMF;Q1;2;0;12;Update;Memory;69709824
NMF;Q1;2;0;12;Update;Elements;167197|404236|723178
NMF;Q1;2;0;13;Update;Time;2388500
NMF;Q1;2;0;13;Update;Memory;69709824
NMF;Q1;2;0;13;Update;Elements;167197|404236|723178
NMF;Q1;2;0;14;Update;Time;2341100
NMF;Q1;2;0;14;Update;Memory;69709824
NMF;Q1;2;0;14;Update;Elements;167197|404236|723178
NMF;Q1;2;0;15;Update;Time;2365000
NMF;Q1;2;0;15;Update;Memory;69709824
NMF;Q1;2;0;15;Update;Elements;167197|404236|723178
NMF;Q1;2;0;16;Update;Time;2368300
NMF;Q1;2;0;16;Update;Memory;69709824
NMF;Q1;2;0;16;Update;Elements;167197|404236|723178
NMF;Q1;2;0;17;Update;Time;3123100
NMF;Q1;2;0;17;Update;Memory;69709824
NMF;Q1;2;0;17;Update;Elements;167197|404236|723178
NMF;Q1;2;0;18;Update;Time;2396900
NMF;Q1;2;0;18;Update;Memory;69709824
NMF;Q1;2;0;18;Update;Elements;167197|404236|723178
NMF;Q1;2;0;19;Update;Time;2370900
NMF;Q1;2;0;19;Update;Memory;69709824
NMF;Q1;2;0;19;Update;Elements;167197|404236|723178
NMF;Q1;2;0;20;Update;Time;2328300
NMF;Q1;2;0;20;Update;Memory;69709824
NMF;Q1;2;0;20;Update;Elements;167197|404236|723178
NMF;Q1;2;1;0;Initialization;Time;290881600
NMF;Q1;2;1;0;Initialization;Memory;63516672
NMF;Q1;2;1;0;Load;Time;69848900
NMF;Q1;2;1;0;Load;Memory;69582848
NMF;Q1;2;1;0;Initial;Time;9672000
NMF;Q1;2;1;0;Initial;Memory;69582848
NMF;Q1;2;1;0;Initial;Elements;167197|723178|404286
NMF;Q1;2;1;1;Update;Time;5427100
NMF;Q1;2;1;1;Update;Memory;70062080
NMF;Q1;2;1;1;Update;Elements;167197|723178|404286
