Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
Naiad-1-Thread;Q2;2;0;6;Update;Elements;406915|725662|406503
Naiad-1-Thread;Q2;2;0;7;Update;Time;485200
Naiad-1-Thread;Q2;2;0;7;Update;Memory;76894208
Naiad-1-Thread;Q2;2;0;7;Update;Elements;406915|725662|406503
Naiad-1-Thread;Q2;2;0;8;Update;Time;6608300
Naiad-1-Thread;Q2;2;0;8;Update;Memory;81133568
Naiad-1-Thread;Q2;2;0;8;Update;Elements;406915|406503|725662
Naiad-1-Thread;Q2;2;0;9;Update;Time;448000
Naiad-1-Thread;Q2;2;0;9;Update;Memory;81133568
Naiad-1-Thread;Q2;2;0;9;Update;Elements;406915|406503|725662
Naiad-1-Thread;Q2;2;0;10;Update;Time;885100
Naiad-1-Thread;Q2;2;0;10;Update;Memory;81936384
Naiad-1-Thread;Q2;2;0;10;Update;Elements;406915|406503|725662
Naiad-1-Thread;Q2;2;0;11;Update;Time;1860700
Naiad-1-Thread;Q2;2;0;11;Update;Memory;81944576
Naiad-1-Thread;Q2;2;0;11;Update;Elements;406915|406503|406944
Naiad-1-Thread;Q2;2;0;12;Update;Time;541700
Naiad-1-Thread;Q2;2;0;12;Update;Memory;81956864
Naiad-1-Thread;Q2;2;0;12;Update;Elements;406915|406503|406944
Naiad-1-Thread;Q2;2;0;13;Update;Time;1346500
Naiad-1-Thread;Q2;2;0;13;Update;Memory;81956864
Naiad-1-Thread;Q2;2;0;13;Update;Elements;406915|725662|406503
Naiad-1-Thread;Q2;2;0;14;Update;Time;422600
Naiad-1-Thread;Q2;2;0;14;Update;Memory;81956864
Naiad-1-Thread;Q2;2;0;14;Update;Elements;406915|725662|406503
Naiad-1-Thread;Q2;2;0;15;Update;Time;874100
Naiad-1-Thread;Q2;2;0;15;Update;Memory;81960960
Naiad-1-Thread;Q2;2;0;15;Update;Elements;406915|725662|406503
Naiad-1-Thread;Q2;2;0;16;Update;Time;413500
Naiad-1-Thread;Q2;2;0;16;Update;Memory;81969152
Naiad-1-Thread;Q2;2;0;16;Update;Elements;406915|725662|406503
Naiad-1-Thread;Q2;2;0;17;Update;Time;702100
Naiad-1-Thread;Q2;2;0;17;Update;Memory;81969152
Naiad-1-Thread;Q2;2;0;17;Update;Elements;406915|725662|406503
Naiad-1-Thread;Q2;2;0;18;Update;Time;749100
Naiad-1-Thread;Q2;2;0;18;Update;Memory;81969152
Naiad-1-Thread;Q2;2;0;18;Update;Elements;406915|725662|406503
Naiad-1-Thread;Q2;2;0;19;Update;Time;570800
Naiad-1-Thread;Q2;2;0;19;Update;Memory;81969152
Naiad-1-Thread;Q2;2;0;19;Update;Elements;406915|725662|406503
Naiad-1-Thread;Q2;2;0;20;Update;Time;525100
Naiad-1-Thread;Q2;2;0;20;Update;Memory;81969152
Naiad-1-Thread;Q2;2;0;20;Update;Elements;406915|725662|406503
Naiad-1-Thread;Q1;4;0;0;Initialization;Time;547927900
Naiad-1-Thread;Q1;4;0;0;Initialization;Memory;34304000
Naiad-1-Thread;Q1;4;0;0;Load;Time;116108700
Naiad-1-Thread;Q1;4;0;0;Load;Memory;40181760
Naiad-1-Thread;Q1;4;0;0;Initial;Time;707169500
Naiad-1-Thread;Q1;4;0;0;Initial;Memory;70443008
Naiad-1-Thread;Q1;4;0;0;Initial;Elements;723221|167197|571529
Naiad-1-Thread;Q1;4;0;1;Update;Time;23704300
Naiad-1-Thread;Q1;4;0;1;Update;Memory;74264576
Naiad-1-Thread;Q1;4;0;1;Update;Elements;723221|167197|571529
Naiad-1-Thread;Q1;4;0;2;Update;Time;1882400
Naiad-1-Thread;Q1;4;0;2;Update;Memory;74280960
Naiad-1-Thread;Q1;4;0;2;Update;Elements;723221|404236|167197
Naiad-1-Thread;Q1;4;0;3;Update;Time;3130300
Naiad-1-Thread;Q1;4;0;3;Update;Memory;74293248
Naiad-1-Thread;Q1;4;0;3;Update;Elements;723221|404236|167197
Naiad-1-Thread;Q1;4;0;4;Update;Time;1229700
Naiad-1-Thread;Q1;4;0;4;Update;Memory;74297344
Naiad-1-Thread;Q1;4;0;4;Update;Elements;723221|404236|167197
Naiad-1-Thread;Q1;4;0;5;Update;Time;2644300
Naiad-1-Thread;Q1;4;0;5;Update;Memory;74317824
Naiad-1-Thread;Q1;4;0;5;Update;Elements;723221|404236|167197
Naiad-1-Thread;Q1;4;0;6;Update;Time;1588700
Naiad-1-Thread;Q1;4;0;6;Update;Memory;74317824
Naiad-1-Thread;Q1;4;0;6;Update;Elements;723221|404236|167197
Naiad-1-Thread;Q1;4;0;7;Update;Time;1456200
Naiad-1-Thread;Q1;4;0;7;Update;Memory;74321920
Naiad-1-Thread;Q1;4;0;7;Update;Elements;723221|404236|167197
