Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
SQLSolution;Q1;1;2;0;Initial;Elements;404236|167197|404315
SQLSolution;Q1;1;2;1;Update;Time;19236387
SQLSolution;Q1;1;2;1;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;2;2;Update;Time;12340089
SQLSolution;Q1;1;2;2;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;2;3;Update;Time;9105752
SQLSolution;Q1;1;2;3;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;2;4;Update;Time;8983387
SQLSolution;Q1;1;2;4;Update;Elements;167197|404236|404315
SQLSolution;Q1;1;2;5;Update;Time;9256257
SQLSolution;Q1;1;2;5;Update;Elements;167197|404236|404315
SQLSolution;Q1;1;2;6;Update;Time;9856516
SQLSolution;Q1;1;2;6;Update;Elements;167197|404236|404315
SQLSolution;Q1;1;2;7;Update;Time;6945228
SQLSolution;Q1;1;2;7;Update;Elements;167197|404236|404315
SQLSolution;Q1;1;2;8;Update;Time;9061225
SQLSolution;Q1;1;2;8;Update;Elements;167197|404236|404315
SQLSolution;Q1;1;2;9;Update;Time;6534724
SQLSolution;Q1;1;2;9;Update;Elements;167197|404236|404315
SQLSolution;Q1;1;2;10;Update;Time;6255740
SQLSolution;Q1;1;2;10;Update;Elements;167197|404236|404315
SQLSolution;Q1;1;2;11;Update;Time;6550968
SQLSolution;Q1;1;2;11;Update;Elements;167197|404236|404315
SQLSolution;Q1;1;2;12;Update;Time;6123630
SQLSolution;Q1;1;2;12;Update;Elements;167197|404236|404315
SQLSolution;Q1;1;2;13;Update;Time;7074601
SQLSolution;Q1;1;2;13;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;2;14;Update;Time;11395478
SQLSolution;Q1;1;2;14;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;2;15;Update;Time;10362864
SQLSolution;Q1;1;2;15;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;2;16;Update;Time;6531849
SQLSolution;Q1;1;2;16;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;2;17;Update;Time;7371974
SQLSolution;Q1;1;2;17;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;2;18;Update;Time;7290681
SQLSolution;Q1;1;2;18;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;2;19;Update;Time;242635437
SQLSolution;Q1;1;2;19;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;2;20;Update;Time;77542661
SQLSolution;Q1;1;2;20;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;3;0;Initialization;Time;913621888
SQLSolution;Q1;1;3;0;Load;Time;379014236
SQLSolution;Q1;1;3;0;Initial;Time;15967751
SQLSolution;Q1;1;3;0;Initial;Elements;404236|167197|404315
SQLSolution;Q1;1;3;1;Update;Time;19433148
SQLSolution;Q1;1;3;1;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;3;2;Update;Time;12153658
SQLSolution;Q1;1;3;2;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;3;3;Update;Time;8892213
SQLSolution;Q1;1;3;3;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;3;4;Update;Time;8861940
SQLSolution;Q1;1;3;4;Update;Elements;167197|404236|404315
SQLSolution;Q1;1;3;5;Update;Time;9305966
SQLSolution;Q1;1;3;5;Update;Elements;167197|404236|404315
SQLSolution;Q1;1;3;6;Update;Time;9727118
SQLSolution;Q1;1;3;6;Update;Elements;167197|404236|404315
SQLSolution;Q1;1;3;7;Update;Time;6915452
SQLSolution;Q1;1;3;7;Update;Elements;167197|404236|404315
SQLSolution;Q1;1;3;8;Update;Time;8832510
SQLSolution;Q1;1;3;8;Update;Elements;167197|404236|404315
SQLSolution;Q1;1;3;9;Update;Time;7833643
SQLSolution;Q1;1;3;9;Update;Elements;167197|404236|404315
SQLSolution;Q1;1;3;10;Update;Time;7041355
SQLSolution;Q1;1;3;10;Update;Elements;167197|404236|404315
SQLSolution;Q1;1;3;11;Update;Time;6710963
SQLSolution;Q1;1;3;11;Update;Elements;167197|404236|404315
SQLSolution;Q1;1;3;12;Update;Time;7305858
SQLSolution;Q1;1;3;12;Update;Elements;167197|404236|404315
SQLSolution;Q1;1;3;13;Update;Time;6922099
SQLSolution;Q1;1;3;13;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;3;14;Update;Time;11221122
SQLSolution;Q1;1;3;14;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;3;15;Update;Time;10779637
SQLSolution;Q1;1;3;15;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;3;16;Update;Time;5933846
SQLSolution;Q1;1;3;16;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;3;17;Update;Time;7186906
SQLSolution;Q1;1;3;17;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;3;18;Update;Time;6834784
SQLSolution;Q1;1;3;18;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;3;19;Update;Time;8519810
SQLSolution;Q1;1;3;19;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;3;20;Update;Time;5895296
SQLSolution;Q1;1;3;20;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;4;0;Initialization;Time;932762277
SQLSolution;Q1;1;4;0;Load;Time;373040145
SQLSolution;Q1;1;4;0;Initial;Time;15962622
SQLSolution;Q1;1;4;0;Initial;Elements;404236|167197|404315
SQLSolution;Q1;1;4;1;Update;Time;20033410
SQLSolution;Q1;1;4;1;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;4;2;Update;Time;12061050
SQLSolution;Q1;1;4;2;Update;Elements;404236|167197|404315
SQLSolution;Q1;1;4;3;Update;Time;9350558
